
============  18-05-23 11:04:59  ==============
05-23 11:06:05.532   698   747 D RILJ    : [0]< iccIO:  0x90 0x0 FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF
05-23 11:06:05.532   698   747 D RILJ    : [0][4220]< SIM_IO IccIoResponse sw1:0x90 sw2:0x0
05-23 11:06:05.532   698   779 D RILJ    : [0][4221]> iccIO: SIM_IO 0xb2 0x4f3b  path: 3F007F105F3A,25,4,28 aid: null
05-23 11:06:05.532   181   231 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
05-23 11:06:05.532   181   231 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
05-23 11:06:05.532   181   231 D use-Rlog/RLOG-RILC: [0] Add 'SIM_IO' to sim_cmd_list
05-23 11:06:05.532   181   247 I use-Rlog/RLOG-RILC: [0] -->Normal Dispatch sim list
05-23 11:06:05.532   181   247 D use-Rlog/RLOG-RILC: [0] PCB request code 28 token 573
05-23 11:06:05.532   181   247 D use-Rlog/RLOG-RILC: [0] [0573]> SIM_IO (cmd=0xB2,efid=0x4F3B,path=3F007F105F3A,25,4,28,(null),pin2=(null),aid=(null))
05-23 11:06:05.532   181   247 D use-Rlog/RLOG-RIL: [0] onRequest: SIM_IO sState=4
05-23 11:06:05.532   181   247 D use-Rlog/RLOG-RIL: [0] channel1 state: '0' 
05-23 11:06:05.532   181   247 D use-Rlog/RLOG-RIL: [0] get Channel ID '1'
05-23 11:06:05.532   181   247 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+CRSM=178,20283,25,4,28,0,"3F007F105F3A"
05-23 11:06:05.552   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< +CRSM: 144,0,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF
05-23 11:06:05.552   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
05-23 11:06:05.552   181   247 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+EUICC?
05-23 11:06:05.552   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< +EUICC: 0,2,1
05-23 11:06:05.552   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
05-23 11:06:05.552   181   247 D use-Rlog/RLOG-RIL: [0] getSimType: +EUICC: 0,2,1
05-23 11:06:05.552   181   247 D use-Rlog/RLOG-RILC: [0] [0573]< SIM_IO {sw1=0x90,sw2=0x0,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF}
05-23 11:06:05.552   181   247 D use-Rlog/RLOG-RIL: [0] put Channel ID '1'
05-23 11:06:05.552   181   247 I use-Rlog/RLOG-RILC: [0] -->Normal Dispatch [247] free one command
05-23 11:06:05.552   698   747 D RILJ    : [0]< iccIO:  0x90 0x0 FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF
05-23 11:06:05.552   698   747 D RILJ    : [0][4221]< SIM_IO IccIoResponse sw1:0x90 sw2:0x0
05-23 11:06:05.552   698   779 D RILJ    : [0][4222]> iccIO: SIM_IO 0xb2 0x4f3b  path: 3F007F105F3A,26,4,28 aid: null
05-23 11:06:05.552   181   231 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
05-23 11:06:05.552   181   231 D use-Rlog/RLOG-RILC: [0] Add 'SIM_IO' to sim_cmd_list
05-23 11:06:05.552   181   247 I use-Rlog/RLOG-RILC: [0] -->Normal Dispatch sim list
05-23 11:06:05.552   181   247 D use-Rlog/RLOG-RILC: [0] PCB request code 28 token 574
05-23 11:06:05.552   181   247 D use-Rlog/RLOG-RILC: [0] [0574]> SIM_IO (cmd=0xB2,efid=0x4F3B,path=3F007F105F3A,26,4,28,(null),pin2=(null),aid=(null))
05-23 11:06:05.552   181   247 D use-Rlog/RLOG-RIL: [0] onRequest: SIM_IO sState=4
05-23 11:06:05.552   181   247 D use-Rlog/RLOG-RIL: [0] channel1 state: '0' 
05-23 11:06:05.552   181   247 D use-Rlog/RLOG-RIL: [0] get Channel ID '1'
05-23 11:06:05.552   181   247 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+CRSM=178,20283,26,4,28,0,"3F007F105F3A"
05-23 11:06:05.562   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< +CRSM: 144,0,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF
05-23 11:06:05.562   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
05-23 11:06:05.562   181   247 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+EUICC?
05-23 11:06:05.562   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< +EUICC: 0,2,1
05-23 11:06:05.562   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
05-23 11:06:05.562   181   247 D use-Rlog/RLOG-RIL: [0] getSimType: +EUICC: 0,2,1
05-23 11:06:05.562   181   247 D use-Rlog/RLOG-RILC: [0] [0574]< SIM_IO {sw1=0x90,sw2=0x0,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF}
05-23 11:06:05.562   181   247 D use-Rlog/RLOG-RIL: [0] put Channel ID '1'
05-23 11:06:05.562   181   247 I use-Rlog/RLOG-RILC: [0] -->Normal Dispatch [247] free one command
05-23 11:06:05.572   698   747 D RILJ    : [0]< iccIO:  0x90 0x0 FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF
05-23 11:06:05.572   698   747 D RILJ    : [0][4222]< SIM_IO IccIoResponse sw1:0x90 sw2:0x0
05-23 11:06:05.572   698   779 D RILJ    : [0][4223]> iccIO: SIM_IO 0xb2 0x4f3b  path: 3F007F105F3A,27,4,28 aid: null
05-23 11:06:05.572   181   231 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
05-23 11:06:05.572   181   231 D use-Rlog/RLOG-RILC: [0] Add 'SIM_IO' to sim_cmd_list
05-23 11:06:05.572   181   247 I use-Rlog/RLOG-RILC: [0] -->Normal Dispatch sim list
05-23 11:06:05.572   181   247 D use-Rlog/RLOG-RILC: [0] PCB request code 28 token 575
05-23 11:06:05.572   181   247 D use-Rlog/RLOG-RILC: [0] [0575]> SIM_IO (cmd=0xB2,efid=0x4F3B,path=3F007F105F3A,27,4,28,(null),pin2=(null),aid=(null))
05-23 11:06:05.572   181   247 D use-Rlog/RLOG-RIL: [0] onRequest: SIM_IO sState=4
05-23 11:06:05.572   181   247 D use-Rlog/RLOG-RIL: [0] channel1 state: '0' 
05-23 11:06:05.572   181   247 D use-Rlog/RLOG-RIL: [0] get Channel ID '1'
05-23 11:06:05.572   181   247 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+CRSM=178,20283,27,4,28,0,"3F007F105F3A"
05-23 11:06:05.582   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< +CRSM: 144,0,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF
05-23 11:06:05.582   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
05-23 11:06:05.582   181   247 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+EUICC?
05-23 11:06:05.582   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< +EUICC: 0,2,1
05-23 11:06:05.582   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
05-23 11:06:05.582   181   247 D use-Rlog/RLOG-RIL: [0] getSimType: +EUICC: 0,2,1
05-23 11:06:05.582   181   247 D use-Rlog/RLOG-RILC: [0] [0575]< SIM_IO {sw1=0x90,sw2=0x0,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF}
05-23 11:06:05.592   181   247 D use-Rlog/RLOG-RIL: [0] put Channel ID '1'
05-23 11:06:05.592   181   247 I use-Rlog/RLOG-RILC: [0] -->Normal Dispatch [247] free one command
05-23 11:06:05.592   698   747 D RILJ    : [0]< iccIO:  0x90 0x0 FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF
05-23 11:06:05.592   698   747 D RILJ    : [0][4223]< SIM_IO IccIoResponse sw1:0x90 sw2:0x0
05-23 11:06:05.592   698   779 D RILJ    : [0][4224]> iccIO: SIM_IO 0xb2 0x4f3b  path: 3F007F105F3A,28,4,28 aid: null
05-23 11:06:05.592   181   231 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
05-23 11:06:05.592   181   231 D use-Rlog/RLOG-RILC: [0] Add 'SIM_IO' to sim_cmd_list
05-23 11:06:05.592   181   247 I use-Rlog/RLOG-RILC: [0] -->Normal Dispatch sim list
05-23 11:06:05.592   181   247 D use-Rlog/RLOG-RILC: [0] PCB request code 28 token 576
05-23 11:06:05.592   181   247 D use-Rlog/RLOG-RILC: [0] [0576]> SIM_IO (cmd=0xB2,efid=0x4F3B,path=3F007F105F3A,28,4,28,(null),pin2=(null),aid=(null))
05-23 11:06:05.592   181   247 D use-Rlog/RLOG-RIL: [0] onRequest: SIM_IO sState=4
05-23 11:06:05.592   181   247 D use-Rlog/RLOG-RIL: [0] channel1 state: '0' 
05-23 11:06:05.592   181   247 D use-Rlog/RLOG-RIL: [0] get Channel ID '1'
05-23 11:06:05.592   181   247 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+CRSM=178,20283,28,4,28,0,"3F007F105F3A"
05-23 11:06:05.602   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< +CRSM: 144,0,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF
05-23 11:06:05.602   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
05-23 11:06:05.602   181   247 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+EUICC?
05-23 11:06:05.612   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< +EUICC: 0,2,1
05-23 11:06:05.612   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
05-23 11:06:05.612   181   247 D use-Rlog/RLOG-RIL: [0] getSimType: +EUICC: 0,2,1
05-23 11:06:05.612   181   247 D use-Rlog/RLOG-RILC: [0] [0576]< SIM_IO {sw1=0x90,sw2=0x0,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF}
05-23 11:06:05.612   181   247 D use-Rlog/RLOG-RIL: [0] put Channel ID '1'
05-23 11:06:05.612   181   247 I use-Rlog/RLOG-RILC: [0] -->Normal Dispatch [247] free one command
05-23 11:06:05.612   698   747 D RILJ    : [0]< iccIO:  0x90 0x0 FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF
05-23 11:06:05.612   698   747 D RILJ    : [0][4224]< SIM_IO IccIoResponse sw1:0x90 sw2:0x0
05-23 11:06:05.612   698   779 D RILJ    : [0][4225]> iccIO: SIM_IO 0xb2 0x4f3b  path: 3F007F105F3A,29,4,28 aid: null
05-23 11:06:05.612   181   231 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
05-23 11:06:05.612   181   231 D use-Rlog/RLOG-RILC: [0] Add 'SIM_IO' to sim_cmd_list
05-23 11:06:05.612   181   247 I use-Rlog/RLOG-RILC: [0] -->Normal Dispatch sim list
05-23 11:06:05.612   181   247 D use-Rlog/RLOG-RILC: [0] PCB request code 28 token 577
05-23 11:06:05.612   181   247 D use-Rlog/RLOG-RILC: [0] [0577]> SIM_IO (cmd=0xB2,efid=0x4F3B,path=3F007F105F3A,29,4,28,(null),pin2=(null),aid=(null))
05-23 11:06:05.612   181   247 D use-Rlog/RLOG-RIL: [0] onRequest: SIM_IO sState=4
05-23 11:06:05.612   181   247 D use-Rlog/RLOG-RIL: [0] channel1 state: '0' 
05-23 11:06:05.612   181   247 D use-Rlog/RLOG-RIL: [0] get Channel ID '1'
05-23 11:06:05.612   181   247 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+CRSM=178,20283,29,4,28,0,"3F007F105F3A"
05-23 11:06:05.622   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< +CRSM: 144,0,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF
05-23 11:06:05.622   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
05-23 11:06:05.622   181   247 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+EUICC?
05-23 11:06:05.622   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< +EUICC: 0,2,1
05-23 11:06:05.622   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
05-23 11:06:05.622   181   247 D use-Rlog/RLOG-RIL: [0] getSimType: +EUICC: 0,2,1
05-23 11:06:05.622   181   247 D use-Rlog/RLOG-RILC: [0] [0577]< SIM_IO {sw1=0x90,sw2=0x0,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF}
05-23 11:06:05.632   181   247 D use-Rlog/RLOG-RIL: [0] put Channel ID '1'
05-23 11:06:05.632   181   247 I use-Rlog/RLOG-RILC: [0] -->Normal Dispatch [247] free one command
05-23 11:06:05.632   698   747 D RILJ    : [0]< iccIO:  0x90 0x0 FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF
05-23 11:06:05.632   698   747 D RILJ    : [0][4225]< SIM_IO IccIoResponse sw1:0x90 sw2:0x0
05-23 11:06:05.632   698   779 D RILJ    : [0][4226]> iccIO: SIM_IO 0xb2 0x4f3b  path: 3F007F105F3A,30,4,28 aid: null
05-23 11:06:05.632   181   231 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
05-23 11:06:05.632   181   231 D use-Rlog/RLOG-RILC: [0] Add 'SIM_IO' to sim_cmd_list
05-23 11:06:05.632   181   247 I use-Rlog/RLOG-RILC: [0] -->Normal Dispatch sim list
05-23 11:06:05.632   181   247 D use-Rlog/RLOG-RILC: [0] PCB request code 28 token 578
05-23 11:06:05.632   181   247 D use-Rlog/RLOG-RILC: [0] [0578]> SIM_IO (cmd=0xB2,efid=0x4F3B,path=3F007F105F3A,30,4,28,(null),pin2=(null),aid=(null))
05-23 11:06:05.632   181   247 D use-Rlog/RLOG-RIL: [0] onRequest: SIM_IO sState=4
05-23 11:06:05.632   181   247 D use-Rlog/RLOG-RIL: [0] channel1 state: '0' 
05-23 11:06:05.632   181   247 D use-Rlog/RLOG-RIL: [0] get Channel ID '1'
05-23 11:06:05.632   181   247 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+CRSM=178,20283,30,4,28,0,"3F007F105F3A"
05-23 11:06:05.642   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< +CRSM: 144,0,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF
05-23 11:06:05.642   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
05-23 11:06:05.642   181   247 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+EUICC?
05-23 11:06:05.642   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< +EUICC: 0,2,1
05-23 11:06:05.642   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
05-23 11:06:05.642   181   247 D use-Rlog/RLOG-RIL: [0] getSimType: +EUICC: 0,2,1
05-23 11:06:05.642   181   247 D use-Rlog/RLOG-RILC: [0] [0578]< SIM_IO {sw1=0x90,sw2=0x0,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF}
05-23 11:06:05.642   181   247 D use-Rlog/RLOG-RIL: [0] put Channel ID '1'
05-23 11:06:05.642   181   247 I use-Rlog/RLOG-RILC: [0] -->Normal Dispatch [247] free one command
05-23 11:06:05.652   698   747 D RILJ    : [0]< iccIO:  0x90 0x0 FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF
05-23 11:06:05.652   698   747 D RILJ    : [0][4226]< SIM_IO IccIoResponse sw1:0x90 sw2:0x0
05-23 11:06:05.652   698   779 D RILJ    : [0][4227]> iccIO: SIM_IO 0xb2 0x4f3b  path: 3F007F105F3A,31,4,28 aid: null
05-23 11:06:05.652   181   231 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
05-23 11:06:05.652   181   231 D use-Rlog/RLOG-RILC: [0] Add 'SIM_IO' to sim_cmd_list
05-23 11:06:05.652   181   247 I use-Rlog/RLOG-RILC: [0] -->Normal Dispatch sim list
05-23 11:06:05.652   181   247 D use-Rlog/RLOG-RILC: [0] PCB request code 28 token 579
05-23 11:06:05.652   181   247 D use-Rlog/RLOG-RILC: [0] [0579]> SIM_IO (cmd=0xB2,efid=0x4F3B,path=3F007F105F3A,31,4,28,(null),pin2=(null),aid=(null))
05-23 11:06:05.652   181   247 D use-Rlog/RLOG-RIL: [0] onRequest: SIM_IO sState=4
05-23 11:06:05.652   181   247 D use-Rlog/RLOG-RIL: [0] channel1 state: '0' 
05-23 11:06:05.652   181   247 D use-Rlog/RLOG-RIL: [0] get Channel ID '1'
05-23 11:06:05.652   181   247 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+CRSM=178,20283,31,4,28,0,"3F007F105F3A"
05-23 11:06:05.662   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< +CRSM: 144,0,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF
05-23 11:06:05.662   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
05-23 11:06:05.662   181   247 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+EUICC?
05-23 11:06:05.662   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< +EUICC: 0,2,1
05-23 11:06:05.662   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
05-23 11:06:05.662   181   247 D use-Rlog/RLOG-RIL: [0] getSimType: +EUICC: 0,2,1
05-23 11:06:05.662   181   247 D use-Rlog/RLOG-RILC: [0] [0579]< SIM_IO {sw1=0x90,sw2=0x0,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF}
05-23 11:06:05.662   181   247 D use-Rlog/RLOG-RIL: [0] put Channel ID '1'
05-23 11:06:05.662   181   247 I use-Rlog/RLOG-RILC: [0] -->Normal Dispatch [247] free one command
05-23 11:06:05.662   698   747 D RILJ    : [0]< iccIO:  0x90 0x0 FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF
05-23 11:06:05.662   698   747 D RILJ    : [0][4227]< SIM_IO IccIoResponse sw1:0x90 sw2:0x0
05-23 11:06:05.662   698   779 D RILJ    : [0][4228]> iccIO: SIM_IO 0xb2 0x4f3b  path: 3F007F105F3A,32,4,28 aid: null
05-23 11:06:05.672   181   231 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
05-23 11:06:05.672   181   231 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
05-23 11:06:05.672   181   231 D use-Rlog/RLOG-RILC: [0] Add 'SIM_IO' to sim_cmd_list
05-23 11:06:05.672   181   247 I use-Rlog/RLOG-RILC: [0] -->Normal Dispatch sim list
05-23 11:06:05.672   181   247 D use-Rlog/RLOG-RILC: [0] PCB request code 28 token 580
05-23 11:06:05.672   181   247 D use-Rlog/RLOG-RILC: [0] [0580]> SIM_IO (cmd=0xB2,efid=0x4F3B,path=3F007F105F3A,32,4,28,(null),pin2=(null),aid=(null))
05-23 11:06:05.672   181   247 D use-Rlog/RLOG-RIL: [0] onRequest: SIM_IO sState=4
05-23 11:06:05.672   181   247 D use-Rlog/RLOG-RIL: [0] channel1 state: '0' 
05-23 11:06:05.672   181   247 D use-Rlog/RLOG-RIL: [0] get Channel ID '1'
05-23 11:06:05.672   181   247 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+CRSM=178,20283,32,4,28,0,"3F007F105F3A"
05-23 11:06:05.682   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< +CRSM: 144,0,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF
05-23 11:06:05.682   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
05-23 11:06:05.682   181   247 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+EUICC?
05-23 11:06:05.682   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< +EUICC: 0,2,1
05-23 11:06:05.682   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
05-23 11:06:05.682   181   247 D use-Rlog/RLOG-RIL: [0] getSimType: +EUICC: 0,2,1
05-23 11:06:05.682   181   247 D use-Rlog/RLOG-RILC: [0] [0580]< SIM_IO {sw1=0x90,sw2=0x0,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF}
05-23 11:06:05.682   181   247 D use-Rlog/RLOG-RIL: [0] put Channel ID '1'
05-23 11:06:05.682   181   247 I use-Rlog/RLOG-RILC: [0] -->Normal Dispatch [247] free one command
05-23 11:06:05.682   698   747 D RILJ    : [0]< iccIO:  0x90 0x0 FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF
05-23 11:06:05.682   698   747 D RILJ    : [0][4228]< SIM_IO IccIoResponse sw1:0x90 sw2:0x0
05-23 11:06:05.682   698   779 D RILJ    : [0][4229]> iccIO: SIM_IO 0xb2 0x4f3b  path: 3F007F105F3A,33,4,28 aid: null
05-23 11:06:05.692   181   231 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
05-23 11:06:05.692   181   231 D use-Rlog/RLOG-RILC: [0] Add 'SIM_IO' to sim_cmd_list
05-23 11:06:05.692   181   247 I use-Rlog/RLOG-RILC: [0] -->Normal Dispatch sim list
05-23 11:06:05.692   181   247 D use-Rlog/RLOG-RILC: [0] PCB request code 28 token 581
05-23 11:06:05.692   181   247 D use-Rlog/RLOG-RILC: [0] [0581]> SIM_IO (cmd=0xB2,efid=0x4F3B,path=3F007F105F3A,33,4,28,(null),pin2=(null),aid=(null))
05-23 11:06:05.692   181   247 D use-Rlog/RLOG-RIL: [0] onRequest: SIM_IO sState=4
05-23 11:06:05.692   181   247 D use-Rlog/RLOG-RIL: [0] channel1 state: '0' 
05-23 11:06:05.692   181   247 D use-Rlog/RLOG-RIL: [0] get Channel ID '1'
05-23 11:06:05.692   181   247 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+CRSM=178,20283,33,4,28,0,"3F007F105F3A"
05-23 11:06:05.702   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< +CRSM: 144,0,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF
05-23 11:06:05.702   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
05-23 11:06:05.702   181   247 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+EUICC?
05-23 11:06:05.702   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< +EUICC: 0,2,1
05-23 11:06:05.702   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
05-23 11:06:05.702   181   247 D use-Rlog/RLOG-RIL: [0] getSimType: +EUICC: 0,2,1
05-23 11:06:05.702   181   247 D use-Rlog/RLOG-RILC: [0] [0581]< SIM_IO {sw1=0x90,sw2=0x0,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF}
05-23 11:06:05.702   181   247 D use-Rlog/RLOG-RIL: [0] put Channel ID '1'
05-23 11:06:05.702   181   247 I use-Rlog/RLOG-RILC: [0] -->Normal Dispatch [247] free one command
05-23 11:06:05.702   698   747 D RILJ    : [0]< iccIO:  0x90 0x0 FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF
05-23 11:06:05.702   698   747 D RILJ    : [0][4229]< SIM_IO IccIoResponse sw1:0x90 sw2:0x0
05-23 11:06:05.702   698   779 D RILJ    : [0][4230]> iccIO: SIM_IO 0xb2 0x4f3b  path: 3F007F105F3A,34,4,28 aid: null
05-23 11:06:05.712   181   231 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
05-23 11:06:05.712   181   231 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
05-23 11:06:05.712   181   231 D use-Rlog/RLOG-RILC: [0] Add 'SIM_IO' to sim_cmd_list
05-23 11:06:05.712   181   247 I use-Rlog/RLOG-RILC: [0] -->Normal Dispatch sim list
05-23 11:06:05.712   181   247 D use-Rlog/RLOG-RILC: [0] PCB request code 28 token 582
05-23 11:06:05.712   181   247 D use-Rlog/RLOG-RILC: [0] [0582]> SIM_IO (cmd=0xB2,efid=0x4F3B,path=3F007F105F3A,34,4,28,(null),pin2=(null),aid=(null))
05-23 11:06:05.712   181   247 D use-Rlog/RLOG-RIL: [0] onRequest: SIM_IO sState=4
05-23 11:06:05.712   181   247 D use-Rlog/RLOG-RIL: [0] channel1 state: '0' 
05-23 11:06:05.712   181   247 D use-Rlog/RLOG-RIL: [0] get Channel ID '1'
05-23 11:06:05.712   181   247 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+CRSM=178,20283,34,4,28,0,"3F007F105F3A"
05-23 11:06:05.722   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< +CRSM: 144,0,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF
05-23 11:06:05.722   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
05-23 11:06:05.722   181   247 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+EUICC?
05-23 11:06:05.722   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< +EUICC: 0,2,1
05-23 11:06:05.722   181   242 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
05-23 11:06:05.722   181   247 D use-Rlog/RLOG-RIL: [0] getSimType: +EUICC: 0,2,1
05-23 11:06:05.722   181   247 D use-Rlog/RLOG-RILC: [0] [0582]< SIM_IO {sw1=0x90,sw2=0x0,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF}
05-23 11:06:05.722   181   247 D use-Rlog/RLOG-RIL: [0] put Channel ID '1'
05-23 11:06:05.722   181   247 I use-Rlog/RLOG-RILC: [0] -->Normal Dispatch [247] free one command
05-23 11:06:05.722   698   747 D RILJ    : [0]< iccIO:  0x90 0x0 FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF
05-23 11:06:05.722   698   747 D RILJ    : [0][4230]< SIM_IO IccIoResponse sw1:0x90 sw2:0x0
05-23 11:06:05.722   698   779 D RILJ    : [0][4231]> iccIO: SIM_IO 0xb2 0x4f3b  path: 3F007F105F3A,35,4,28 aid: null
05-23 11:06:05.722   181   231 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
