
============  18-05-23 11:27:13  ==============
05-23 11:28:23.218   182   240 D use-Rlog/RLOG-RILC: [0] [0488]> SIM_IO (cmd=0xB2,efid=0x4F71,path=3F007F105F3A,23,4,42,(null),pin2=(null),aid=(null))
05-23 11:28:23.218   182   240 D use-Rlog/RLOG-RIL: [0] onRequest: SIM_IO sState=4
05-23 11:28:23.218   182   240 D use-Rlog/RLOG-RIL: [0] channel1 state: '0' 
05-23 11:28:23.218   182   240 D use-Rlog/RLOG-RIL: [0] get Channel ID '1'
05-23 11:28:23.218   182   240 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+CRSM=178,20337,23,4,42,0,"3F007F105F3A"
05-23 11:28:23.228   182   238 D use-Rlog/RLOG-AT: [0] Channel1: AT< +CRSM: 144,0,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF
05-23 11:28:23.228   182   238 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
05-23 11:28:23.228   182   240 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+EUICC?
05-23 11:28:23.228   182   238 D use-Rlog/RLOG-AT: [0] Channel1: AT< +EUICC: 0,2,1
05-23 11:28:23.228   182   238 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
05-23 11:28:23.228   182   240 D use-Rlog/RLOG-RIL: [0] getSimType: +EUICC: 0,2,1
05-23 11:28:23.228   182   240 D use-Rlog/RLOG-RILC: [0] [0488]< SIM_IO {sw1=0x90,sw2=0x0,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF}
05-23 11:28:23.238   182   240 D use-Rlog/RLOG-RIL: [0] put Channel ID '1'
05-23 11:28:23.238   182   240 I use-Rlog/RLOG-RILC: [0] -->Normal Dispatch [240] free one command
05-23 11:28:23.238   700   751 D RILJ    : [0]< iccIO:  0x90 0x0 FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF
05-23 11:28:23.238   700   751 D RILJ    : [0][4136]< SIM_IO IccIoResponse sw1:0x90 sw2:0x0
05-23 11:28:23.238   700   774 D RILJ    : [0][4137]> iccIO: SIM_IO 0xb2 0x4f71  path: 3F007F105F3A,24,4,42 aid: null
05-23 11:28:23.238   182   226 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
05-23 11:28:23.238   182   226 D use-Rlog/RLOG-RILC: [0] Add 'SIM_IO' to sim_cmd_list
05-23 11:28:23.238   182   240 I use-Rlog/RLOG-RILC: [0] -->Normal Dispatch sim list
05-23 11:28:23.238   182   240 D use-Rlog/RLOG-RILC: [0] PCB request code 28 token 489
05-23 11:28:23.238   182   240 D use-Rlog/RLOG-RILC: [0] [0489]> SIM_IO (cmd=0xB2,efid=0x4F71,path=3F007F105F3A,24,4,42,(null),pin2=(null),aid=(null))
05-23 11:28:23.238   182   240 D use-Rlog/RLOG-RIL: [0] onRequest: SIM_IO sState=4
05-23 11:28:23.238   182   240 D use-Rlog/RLOG-RIL: [0] channel1 state: '0' 
05-23 11:28:23.238   182   240 D use-Rlog/RLOG-RIL: [0] get Channel ID '1'
05-23 11:28:23.238   182   240 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+CRSM=178,20337,24,4,42,0,"3F007F105F3A"
05-23 11:28:23.258   182   238 D use-Rlog/RLOG-AT: [0] Channel1: AT< +CRSM: 144,0,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF
05-23 11:28:23.258   182   238 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
05-23 11:28:23.258   182   240 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+EUICC?
05-23 11:28:23.258   182   238 D use-Rlog/RLOG-AT: [0] Channel1: AT< +EUICC: 0,2,1
05-23 11:28:23.258   182   238 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
05-23 11:28:23.258   182   240 D use-Rlog/RLOG-RIL: [0] getSimType: +EUICC: 0,2,1
05-23 11:28:23.258   182   240 D use-Rlog/RLOG-RILC: [0] [0489]< SIM_IO {sw1=0x90,sw2=0x0,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF}
05-23 11:28:23.258   182   240 D use-Rlog/RLOG-RIL: [0] put Channel ID '1'
05-23 11:28:23.258   182   240 I use-Rlog/RLOG-RILC: [0] -->Normal Dispatch [240] free one command
05-23 11:28:23.258   700   751 D RILJ    : [0]< iccIO:  0x90 0x0 FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF
05-23 11:28:23.258   700   751 D RILJ    : [0][4137]< SIM_IO IccIoResponse sw1:0x90 sw2:0x0
05-23 11:28:23.258   700   774 D RILJ    : [0][4138]> iccIO: SIM_IO 0xb2 0x4f71  path: 3F007F105F3A,25,4,42 aid: null
05-23 11:28:23.258   182   226 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
05-23 11:28:23.258   182   226 D use-Rlog/RLOG-RILC: [0] Add 'SIM_IO' to sim_cmd_list
05-23 11:28:23.258   182   240 I use-Rlog/RLOG-RILC: [0] -->Normal Dispatch sim list
05-23 11:28:23.258   182   240 D use-Rlog/RLOG-RILC: [0] PCB request code 28 token 490
05-23 11:28:23.258   182   240 D use-Rlog/RLOG-RILC: [0] [0490]> SIM_IO (cmd=0xB2,efid=0x4F71,path=3F007F105F3A,25,4,42,(null),pin2=(null),aid=(null))
05-23 11:28:23.258   182   240 D use-Rlog/RLOG-RIL: [0] onRequest: SIM_IO sState=4
05-23 11:28:23.258   182   240 D use-Rlog/RLOG-RIL: [0] channel1 state: '0' 
05-23 11:28:23.258   182   240 D use-Rlog/RLOG-RIL: [0] get Channel ID '1'
05-23 11:28:23.258   182   240 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+CRSM=178,20337,25,4,42,0,"3F007F105F3A"
05-23 11:28:23.278   182   238 D use-Rlog/RLOG-AT: [0] Channel1: AT< +CRSM: 144,0,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF
05-23 11:28:23.278   182   238 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
05-23 11:28:23.278   182   240 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+EUICC?
05-23 11:28:23.278   182   238 D use-Rlog/RLOG-AT: [0] Channel1: AT< +EUICC: 0,2,1
05-23 11:28:23.278   182   238 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
05-23 11:28:23.278   182   240 D use-Rlog/RLOG-RIL: [0] getSimType: +EUICC: 0,2,1
05-23 11:28:23.278   182   240 D use-Rlog/RLOG-RILC: [0] [0490]< SIM_IO {sw1=0x90,sw2=0x0,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF}
05-23 11:28:23.278   182   240 D use-Rlog/RLOG-RIL: [0] put Channel ID '1'
05-23 11:28:23.278   182   240 I use-Rlog/RLOG-RILC: [0] -->Normal Dispatch [240] free one command
05-23 11:28:23.278   700   751 D RILJ    : [0]< iccIO:  0x90 0x0 FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF
05-23 11:28:23.278   700   751 D RILJ    : [0][4138]< SIM_IO IccIoResponse sw1:0x90 sw2:0x0
05-23 11:28:23.278   700   774 D RILJ    : [0][4139]> iccIO: SIM_IO 0xb2 0x4f71  path: 3F007F105F3A,26,4,42 aid: null
05-23 11:28:23.278   182   226 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
05-23 11:28:23.278   182   226 D use-Rlog/RLOG-RILC: [0] Add 'SIM_IO' to sim_cmd_list
05-23 11:28:23.278   182   240 I use-Rlog/RLOG-RILC: [0] -->Normal Dispatch sim list
05-23 11:28:23.278   182   240 D use-Rlog/RLOG-RILC: [0] PCB request code 28 token 491
05-23 11:28:23.278   182   240 D use-Rlog/RLOG-RILC: [0] [0491]> SIM_IO (cmd=0xB2,efid=0x4F71,path=3F007F105F3A,26,4,42,(null),pin2=(null),aid=(null))
05-23 11:28:23.278   182   240 D use-Rlog/RLOG-RIL: [0] onRequest: SIM_IO sState=4
05-23 11:28:23.278   182   240 D use-Rlog/RLOG-RIL: [0] channel1 state: '0' 
05-23 11:28:23.278   182   240 D use-Rlog/RLOG-RIL: [0] get Channel ID '1'
05-23 11:28:23.278   182   240 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+CRSM=178,20337,26,4,42,0,"3F007F105F3A"
05-23 11:28:23.288   700   700 D DCT     : [DcT(0)] updateDataActivity: curTxRxSum={txSum=11 rxSum=8} preTxRxSum={txSum=11 rxSum=8}
05-23 11:28:23.288   700   700 D DCT     : [DcT(0)] updateDataActivity: sent=0 received=0
05-23 11:28:23.298   182   238 D use-Rlog/RLOG-AT: [0] Channel1: AT< +CRSM: 144,0,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF
05-23 11:28:23.298   182   238 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
05-23 11:28:23.298   182   240 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+EUICC?
05-23 11:28:23.298   182   238 D use-Rlog/RLOG-AT: [0] Channel1: AT< +EUICC: 0,2,1
05-23 11:28:23.298   182   238 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
05-23 11:28:23.298   182   240 D use-Rlog/RLOG-RIL: [0] getSimType: +EUICC: 0,2,1
05-23 11:28:23.298   182   240 D use-Rlog/RLOG-RILC: [0] [0491]< SIM_IO {sw1=0x90,sw2=0x0,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF}
05-23 11:28:23.298   182   240 D use-Rlog/RLOG-RIL: [0] put Channel ID '1'
05-23 11:28:23.298   182   240 I use-Rlog/RLOG-RILC: [0] -->Normal Dispatch [240] free one command
05-23 11:28:23.298   700   751 D RILJ    : [0]< iccIO:  0x90 0x0 FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF
05-23 11:28:23.298   700   751 D RILJ    : [0][4139]< SIM_IO IccIoResponse sw1:0x90 sw2:0x0
05-23 11:28:23.298   700   774 D RILJ    : [0][4140]> iccIO: SIM_IO 0xb2 0x4f71  path: 3F007F105F3A,27,4,42 aid: null
05-23 11:28:23.298   182   226 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
05-23 11:28:23.298   182   226 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
05-23 11:28:23.298   182   226 D use-Rlog/RLOG-RILC: [0] Add 'SIM_IO' to sim_cmd_list
05-23 11:28:23.298   182   240 I use-Rlog/RLOG-RILC: [0] -->Normal Dispatch sim list
05-23 11:28:23.298   182   240 D use-Rlog/RLOG-RILC: [0] PCB request code 28 token 492
05-23 11:28:23.298   182   240 D use-Rlog/RLOG-RILC: [0] [0492]> SIM_IO (cmd=0xB2,efid=0x4F71,path=3F007F105F3A,27,4,42,(null),pin2=(null),aid=(null))
05-23 11:28:23.298   182   240 D use-Rlog/RLOG-RIL: [0] onRequest: SIM_IO sState=4
05-23 11:28:23.298   182   240 D use-Rlog/RLOG-RIL: [0] channel1 state: '0' 
05-23 11:28:23.298   182   240 D use-Rlog/RLOG-RIL: [0] get Channel ID '1'
05-23 11:28:23.298   182   240 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+CRSM=178,20337,27,4,42,0,"3F007F105F3A"
05-23 11:28:23.318   182   238 D use-Rlog/RLOG-AT: [0] Channel1: AT< +CRSM: 144,0,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF
05-23 11:28:23.318   182   238 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
05-23 11:28:23.318   182   240 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+EUICC?
05-23 11:28:23.318   182   238 D use-Rlog/RLOG-AT: [0] Channel1: AT< +EUICC: 0,2,1
05-23 11:28:23.318   182   238 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
05-23 11:28:23.318   182   240 D use-Rlog/RLOG-RIL: [0] getSimType: +EUICC: 0,2,1
05-23 11:28:23.318   182   240 D use-Rlog/RLOG-RILC: [0] [0492]< SIM_IO {sw1=0x90,sw2=0x0,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF}
05-23 11:28:23.318   182   240 D use-Rlog/RLOG-RIL: [0] put Channel ID '1'
05-23 11:28:23.318   182   240 I use-Rlog/RLOG-RILC: [0] -->Normal Dispatch [240] free one command
05-23 11:28:23.318   700   751 D RILJ    : [0]< iccIO:  0x90 0x0 FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF
05-23 11:28:23.318   700   751 D RILJ    : [0][4140]< SIM_IO IccIoResponse sw1:0x90 sw2:0x0
05-23 11:28:23.318   700   774 D RILJ    : [0][4141]> iccIO: SIM_IO 0xb2 0x4f71  path: 3F007F105F3A,28,4,42 aid: null
05-23 11:28:23.328   182   226 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
05-23 11:28:23.328   182   226 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
05-23 11:28:23.328   182   226 D use-Rlog/RLOG-RILC: [0] Add 'SIM_IO' to sim_cmd_list
05-23 11:28:23.328   182   240 I use-Rlog/RLOG-RILC: [0] -->Normal Dispatch sim list
05-23 11:28:23.328   182   240 D use-Rlog/RLOG-RILC: [0] PCB request code 28 token 493
05-23 11:28:23.328   182   240 D use-Rlog/RLOG-RILC: [0] [0493]> SIM_IO (cmd=0xB2,efid=0x4F71,path=3F007F105F3A,28,4,42,(null),pin2=(null),aid=(null))
05-23 11:28:23.328   182   240 D use-Rlog/RLOG-RIL: [0] onRequest: SIM_IO sState=4
05-23 11:28:23.328   182   240 D use-Rlog/RLOG-RIL: [0] channel1 state: '0' 
05-23 11:28:23.328   182   240 D use-Rlog/RLOG-RIL: [0] get Channel ID '1'
05-23 11:28:23.328   182   240 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+CRSM=178,20337,28,4,42,0,"3F007F105F3A"
05-23 11:28:23.348   182   238 D use-Rlog/RLOG-AT: [0] Channel1: AT< +CRSM: 144,0,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF
05-23 11:28:23.348   182   238 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
05-23 11:28:23.348   182   240 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+EUICC?
05-23 11:28:23.348   182   238 D use-Rlog/RLOG-AT: [0] Channel1: AT< +EUICC: 0,2,1
05-23 11:28:23.348   182   238 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
05-23 11:28:23.348   182   240 D use-Rlog/RLOG-RIL: [0] getSimType: +EUICC: 0,2,1
05-23 11:28:23.348   182   240 D use-Rlog/RLOG-RILC: [0] [0493]< SIM_IO {sw1=0x90,sw2=0x0,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF}
05-23 11:28:23.348   182   240 D use-Rlog/RLOG-RIL: [0] put Channel ID '1'
05-23 11:28:23.348   182   240 I use-Rlog/RLOG-RILC: [0] -->Normal Dispatch [240] free one command
05-23 11:28:23.348   700   751 D RILJ    : [0]< iccIO:  0x90 0x0 FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF
05-23 11:28:23.348   700   751 D RILJ    : [0][4141]< SIM_IO IccIoResponse sw1:0x90 sw2:0x0
05-23 11:28:23.348   700   774 D RILJ    : [0][4142]> iccIO: SIM_IO 0xb2 0x4f71  path: 3F007F105F3A,29,4,42 aid: null
05-23 11:28:23.358   182   226 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
05-23 11:28:23.358   182   226 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
05-23 11:28:23.358   182   226 D use-Rlog/RLOG-RILC: [0] Add 'SIM_IO' to sim_cmd_list
05-23 11:28:23.358   182   240 I use-Rlog/RLOG-RILC: [0] -->Normal Dispatch sim list
05-23 11:28:23.358   182   240 D use-Rlog/RLOG-RILC: [0] PCB request code 28 token 494
05-23 11:28:23.358   182   240 D use-Rlog/RLOG-RILC: [0] [0494]> SIM_IO (cmd=0xB2,efid=0x4F71,path=3F007F105F3A,29,4,42,(null),pin2=(null),aid=(null))
05-23 11:28:23.358   182   240 D use-Rlog/RLOG-RIL: [0] onRequest: SIM_IO sState=4
05-23 11:28:23.358   182   240 D use-Rlog/RLOG-RIL: [0] channel1 state: '0' 
05-23 11:28:23.358   182   240 D use-Rlog/RLOG-RIL: [0] get Channel ID '1'
05-23 11:28:23.358   182   240 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+CRSM=178,20337,29,4,42,0,"3F007F105F3A"
05-23 11:28:23.368   182   238 D use-Rlog/RLOG-AT: [0] Channel1: AT< +CRSM: 144,0,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF
05-23 11:28:23.368   182   238 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
05-23 11:28:23.368   182   240 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+EUICC?
05-23 11:28:23.368   182   238 D use-Rlog/RLOG-AT: [0] Channel1: AT< +EUICC: 0,2,1
05-23 11:28:23.368   182   238 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
05-23 11:28:23.368   182   240 D use-Rlog/RLOG-RIL: [0] getSimType: +EUICC: 0,2,1
05-23 11:28:23.368   182   240 D use-Rlog/RLOG-RILC: [0] [0494]< SIM_IO {sw1=0x90,sw2=0x0,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF}
05-23 11:28:23.368   182   240 D use-Rlog/RLOG-RIL: [0] put Channel ID '1'
05-23 11:28:23.368   182   240 I use-Rlog/RLOG-RILC: [0] -->Normal Dispatch [240] free one command
05-23 11:28:23.368   700   751 D RILJ    : [0]< iccIO:  0x90 0x0 FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF
05-23 11:28:23.368   700   751 D RILJ    : [0][4142]< SIM_IO IccIoResponse sw1:0x90 sw2:0x0
05-23 11:28:23.368   700   774 D RILJ    : [0][4143]> iccIO: SIM_IO 0xb2 0x4f71  path: 3F007F105F3A,30,4,42 aid: null
05-23 11:28:23.378   182   226 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
05-23 11:28:23.378   182   226 D use-Rlog/RLOG-RILC: [0] Add 'SIM_IO' to sim_cmd_list
05-23 11:28:23.378   182   240 I use-Rlog/RLOG-RILC: [0] -->Normal Dispatch sim list
05-23 11:28:23.378   182   240 D use-Rlog/RLOG-RILC: [0] PCB request code 28 token 495
05-23 11:28:23.378   182   240 D use-Rlog/RLOG-RILC: [0] [0495]> SIM_IO (cmd=0xB2,efid=0x4F71,path=3F007F105F3A,30,4,42,(null),pin2=(null),aid=(null))
05-23 11:28:23.378   182   240 D use-Rlog/RLOG-RIL: [0] onRequest: SIM_IO sState=4
05-23 11:28:23.378   182   240 D use-Rlog/RLOG-RIL: [0] channel1 state: '0' 
05-23 11:28:23.378   182   240 D use-Rlog/RLOG-RIL: [0] get Channel ID '1'
05-23 11:28:23.378   182   240 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+CRSM=178,20337,30,4,42,0,"3F007F105F3A"
05-23 11:28:23.388   182   238 D use-Rlog/RLOG-AT: [0] Channel1: AT< +CRSM: 144,0,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF
05-23 11:28:23.388   182   238 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
05-23 11:28:23.388   182   240 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+EUICC?
05-23 11:28:23.388   182   238 D use-Rlog/RLOG-AT: [0] Channel1: AT< +EUICC: 0,2,1
05-23 11:28:23.388   182   238 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
05-23 11:28:23.388   182   240 D use-Rlog/RLOG-RIL: [0] getSimType: +EUICC: 0,2,1
05-23 11:28:23.388   182   240 D use-Rlog/RLOG-RILC: [0] [0495]< SIM_IO {sw1=0x90,sw2=0x0,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF}
05-23 11:28:23.388   182   240 D use-Rlog/RLOG-RIL: [0] put Channel ID '1'
05-23 11:28:23.388   182   240 I use-Rlog/RLOG-RILC: [0] -->Normal Dispatch [240] free one command
05-23 11:28:23.388   700   751 D RILJ    : [0]< iccIO:  0x90 0x0 FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF
05-23 11:28:23.388   700   751 D RILJ    : [0][4143]< SIM_IO IccIoResponse sw1:0x90 sw2:0x0
05-23 11:28:23.388   700   774 D RILJ    : [0][4144]> iccIO: SIM_IO 0xb2 0x4f71  path: 3F007F105F3A,31,4,42 aid: null
05-23 11:28:23.398   182   226 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
05-23 11:28:23.398   182   226 D use-Rlog/RLOG-RILC: [0] Add 'SIM_IO' to sim_cmd_list
05-23 11:28:23.398   182   240 I use-Rlog/RLOG-RILC: [0] -->Normal Dispatch sim list
05-23 11:28:23.398   182   240 D use-Rlog/RLOG-RILC: [0] PCB request code 28 token 496
05-23 11:28:23.398   182   240 D use-Rlog/RLOG-RILC: [0] [0496]> SIM_IO (cmd=0xB2,efid=0x4F71,path=3F007F105F3A,31,4,42,(null),pin2=(null),aid=(null))
05-23 11:28:23.398   182   240 D use-Rlog/RLOG-RIL: [0] onRequest: SIM_IO sState=4
05-23 11:28:23.398   182   240 D use-Rlog/RLOG-RIL: [0] channel1 state: '0' 
05-23 11:28:23.398   182   240 D use-Rlog/RLOG-RIL: [0] get Channel ID '1'
05-23 11:28:23.398   182   240 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+CRSM=178,20337,31,4,42,0,"3F007F105F3A"
05-23 11:28:23.408   182   238 D use-Rlog/RLOG-AT: [0] Channel1: AT< +CRSM: 144,0,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF
05-23 11:28:23.408   182   238 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
05-23 11:28:23.408   182   240 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+EUICC?
05-23 11:28:23.408   182   238 D use-Rlog/RLOG-AT: [0] Channel1: AT< +EUICC: 0,2,1
05-23 11:28:23.408   182   238 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
05-23 11:28:23.408   182   240 D use-Rlog/RLOG-RIL: [0] getSimType: +EUICC: 0,2,1
05-23 11:28:23.408   182   240 D use-Rlog/RLOG-RILC: [0] [0496]< SIM_IO {sw1=0x90,sw2=0x0,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF}
05-23 11:28:23.408   182   240 D use-Rlog/RLOG-RIL: [0] put Channel ID '1'
05-23 11:28:23.408   182   240 I use-Rlog/RLOG-RILC: [0] -->Normal Dispatch [240] free one command
05-23 11:28:23.408   700   751 D RILJ    : [0]< iccIO:  0x90 0x0 FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF
05-23 11:28:23.408   700   751 D RILJ    : [0][4144]< SIM_IO IccIoResponse sw1:0x90 sw2:0x0
05-23 11:28:23.408   700   774 D RILJ    : [0][4145]> iccIO: SIM_IO 0xb2 0x4f71  path: 3F007F105F3A,32,4,42 aid: null
05-23 11:28:23.408   182   226 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
05-23 11:28:23.408   182   226 I use-Rlog/RLOG-RILC: [0] enter processCommandsCallback, socket type = 0
05-23 11:28:23.418   182   226 D use-Rlog/RLOG-RILC: [0] Add 'SIM_IO' to sim_cmd_list
05-23 11:28:23.418   182   240 I use-Rlog/RLOG-RILC: [0] -->Normal Dispatch sim list
05-23 11:28:23.418   182   240 D use-Rlog/RLOG-RILC: [0] PCB request code 28 token 497
05-23 11:28:23.418   182   240 D use-Rlog/RLOG-RILC: [0] [0497]> SIM_IO (cmd=0xB2,efid=0x4F71,path=3F007F105F3A,32,4,42,(null),pin2=(null),aid=(null))
05-23 11:28:23.418   182   240 D use-Rlog/RLOG-RIL: [0] onRequest: SIM_IO sState=4
05-23 11:28:23.418   182   240 D use-Rlog/RLOG-RIL: [0] channel1 state: '0' 
05-23 11:28:23.418   182   240 D use-Rlog/RLOG-RIL: [0] get Channel ID '1'
05-23 11:28:23.418   182   240 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+CRSM=178,20337,32,4,42,0,"3F007F105F3A"
05-23 11:28:23.428   182   238 D use-Rlog/RLOG-AT: [0] Channel1: AT< +CRSM: 144,0,FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF
05-23 11:28:23.428   182   238 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
05-23 11:28:23.428   182   240 D use-Rlog/RLOG-AT: [0] Channel1: AT> AT+EUICC?
05-23 11:28:23.428   182   238 D use-Rlog/RLOG-AT: [0] Channel1: AT< +EUICC: 0,2,1
05-23 11:28:23.428   182   238 D use-Rlog/RLOG-AT: [0] Channel1: AT< OK
05-23 11:28:23.428   182   240 D use-Rlog/RLOG-RIL: [0] getSimType: +EUICC: 0,2,1
